Time [s],Value,Parity Error,Framing Error
5.077673750000000,' ',,
5.077760458333334,t,,
5.077847125000000,o,,
5.077933791666666,' ',,
5.078020500000000,i,,
5.078107166666666,n,,
5.078193833333334,d,,
5.078280541666667,i,,
5.078367208333334,c,,
5.078453875000000,a,,
5.078540583333333,t,,
5.078627250000000,e,,
5.078713958333333,' ',,
5.078800625000000,a,,
5.078887291666667,c,,
5.078974000000000,t,,
5.079060666666667,i,,
5.079147333333333,v,,
5.079234041666667,i,,
5.079320708333333,t,,
5.079407375000000,y,,
5.079494083333334,' ',,
5.079580750000000,o,,
5.079667416666667,n,,
5.079754125000000,' ',,
5.079840791666666,C,,
5.079927458333334,P,,
5.080014166666666,U,,
5.080100833333334,s,,
5.080187500000000,\r,,
5.080274208333333,\n,,
5.081860458333334,[,,
5.081947125000000,' ',,
5.082033791666666,' ',,
5.082120500000000,' ',,
5.082207166666667,' ',,
5.082293833333333,2,,
5.082380541666667,.,,
5.082467208333333,3,,
5.082553875000000,3,,
5.082640583333333,2,,
5.082727250000000,0,,
5.082813958333333,8,,
5.082900625000000,4,,
5.082987291666667,],,
5.083074000000000,' ',,
5.083160666666667,h,,
5.083247333333333,i,,
5.083334041666666,d,,
5.083420708333334,r,,
5.083507375000000,a,,
5.083594083333334,w,,
5.083680750000000,:,,
5.083767416666666,' ',,
5.083854125000000,r,,
5.083940791666667,a,,
5.084027458333333,w,,
5.084114166666667,' ',,
5.084200833333333,H,,
5.084287500000000,I,,
5.084374208333333,D,,
5.084460875000000,' ',,
5.084547541666667,e,,
5.084634250000000,v,,
5.084720916666667,e,,
5.084807583333333,n,,
5.084894291666667,t,,
5.084980958333333,s,,
5.085067625000000,' ',,
5.085154333333334,d,,
5.085241000000000,r,,
5.085327666666666,i,,
5.085414375000000,v,,
5.085501041666666,e,,
5.085587708333334,r,,
5.085674416666667,' ',,
5.085761083333334,(,,
5.085847750000000,C,,
5.085934458333333,),,
5.086021125000000,' ',,
5.086107791666667,J,,
5.086194500000000,i,,
5.086281166666667,r,,
5.086367833333333,i,,
5.086454541666667,' ',,
5.086541208333333,K,,
5.086627875000000,o,,
5.086714583333333,s,,
5.086801250000000,i,,
5.086887916666667,n,,
5.086974625000000,a,,
5.087061291666667,\r,,
5.087147958333333,\n,,
5.088633208333333,[,,
5.088719916666666,' ',,
5.088806583333334,' ',,
5.088893250000000,' ',,
5.088979958333334,' ',,
5.089066625000000,2,,
5.089153291666666,.,,
5.089240000000000,3,,
5.089326666666667,3,,
5.089413333333333,8,,
5.089500041666667,8,,
5.089586708333333,5,,
5.089673375000000,6,,
5.089760083333333,],,
5.089846750000000,' ',,
5.089933416666667,u,,
5.090020125000000,s,,
5.090106791666667,b,,
5.090193458333333,c,,
5.090280166666667,o,,
5.090366833333333,r,,
5.090453500000000,e,,
5.090540208333334,:,,
5.090626875000000,' ',,
5.090713541666666,r,,
5.090800250000000,e,,
5.090886916666666,g,,
5.090973583333334,i,,
5.091060291666667,s,,
5.091146958333334,t,,
5.091233625000000,e,,
5.091320333333333,r,,
5.091407000000000,e,,
5.091493666666667,d,,
5.091580375000000,' ',,
5.091667041666667,n,,
5.091753708333333,e,,
5.091840416666667,w,,
5.091927083333333,' ',,
5.092013750000000,i,,
5.092100458333333,n,,
5.092187125000000,t,,
5.092273791666667,e,,
5.092360500000000,r,,
5.092447166666667,f,,
5.092533833333333,a,,
5.092620541666666,c,,
5.092707208333334,e,,
5.092793875000000,' ',,
5.092880583333334,d,,
5.092967250000000,r,,
5.093053958333333,i,,
5.093140625000000,v,,
5.093227291666667,e,,
5.093314000000000,r,,
5.093400666666667,' ',,
5.093487333333333,u,,
5.093574041666667,s,,
5.093660708333333,b,,
5.093747375000000,h,,
5.093834083333333,i,,
5.093920750000000,d,,
5.094007416666667,\r,,
5.094094125000000,\n,,
5.095415000000000,[,,
5.095501666666666,' ',,
5.095588333333334,' ',,
5.095675041666667,' ',,
5.095761708333334,' ',,
5.095848375000000,2,,
5.095935083333333,.,,
5.096021750000000,3,,
5.096108416666667,4,,
5.096195125000000,5,,
5.096281791666667,6,,
5.096368458333333,6,,
5.096455166666667,2,,
5.096541833333333,],,
5.096628500000000,' ',,
5.096715208333333,u,,
5.096801875000000,s,,
5.096888541666667,b,,
5.096975250000000,h,,
5.097061916666667,i,,
5.097148583333333,d,,
5.097235291666666,:,,
5.097321958333334,' ',,
5.097408666666666,U,,
5.097495333333334,S,,
5.097582000000000,B,,
5.097668708333333,' ',,
5.097755375000000,H,,
5.097842041666667,I,,
5.097928750000000,D,,
5.098015416666667,' ',,
5.098102083333333,c,,
5.098188791666667,o,,
5.098275458333333,r,,
5.098362125000000,e,,
5.098448833333333,' ',,
5.098535500000000,d,,
5.098622166666667,r,,
5.098708875000000,i,,
5.098795541666667,v,,
5.098882208333333,e,,
5.098968916666666,r,,
5.099055583333334,\r,,
5.099142250000000,\n,,
5.100680833333334,[,,
5.100767541666666,' ',,
5.100854208333334,' ',,
5.100940875000000,' ',,
5.101027583333333,' ',,
5.101114250000000,2,,
5.101200916666667,.,,
5.101287625000000,3,,
5.101374291666667,5,,
5.101460958333333,0,,
5.101547666666667,9,,
5.101634333333333,2,,
5.101721000000000,9,,
5.101807708333333,],,
5.101894375000000,' ',,
5.101981041666667,T,,
5.102067750000000,C,,
5.102154416666667,P,,
5.102241083333333,:,,
5.102327791666666,' ',,
5.102414458333334,c,,
5.102501125000000,u,,
5.102587833333334,b,,
5.102674500000000,i,,
5.102761166666666,c,,
5.102847875000000,' ',,
5.102934541666666,r,,
5.103021208333334,e,,
5.103107916666667,g,,
5.103194583333333,i,,
5.103281250000000,s,,
5.103367958333333,t,,
5.103454625000000,e,,
5.103541291666667,r,,
5.103628000000000,e,,
5.103714666666667,d,,
5.103801333333333,\r,,
5.103888041666667,\n,,
5.105173250000000,[,,
5.105259916666666,' ',,
5.105346583333334,' ',,
5.105433291666666,' ',,
5.105519958333334,' ',,
5.105606666666667,2,,
5.105693333333333,.,,
5.105780000000000,3,,
5.105866708333333,5,,
5.105953375000000,5,,
5.106040041666667,4,,
5.106126750000000,3,,
5.106213416666667,8,,
5.106300083333333,],,
5.106386791666667,' ',,
5.106473458333333,I,,
5.106560125000000,n,,
5.106646833333333,i,,
5.106733500000000,t,,
5.106820166666667,i,,
5.106906875000000,a,,
5.106993541666666,l,,
5.107080208333334,i,,
5.107166916666666,z,,
5.107253583333334,i,,
5.107340250000000,n,,
5.107426958333333,g,,
5.107513625000000,' ',,
5.107600291666667,X,,
5.107687000000000,F,,
5.107773666666667,R,,
5.107860333333333,M,,
5.107947041666667,' ',,
5.108033708333333,n,,
5.108120375000000,e,,
5.108207083333333,t,,
5.108293750000000,l,,
5.108380416666667,i,,
5.108467125000000,n,,
5.108553791666667,k,,
5.108640458333333,' ',,
5.108727166666666,s,,
5.108813833333333,o,,
5.108900500000000,c,,
5.108987208333334,k,,
5.109073875000000,e,,
5.109160541666666,t,,
5.109247250000000,\r,,
5.109333916666666,\n,,
5.110751166666667,[,,
5.110837833333333,' ',,
5.110924500000000,' ',,
5.111011208333333,' ',,
5.111097875000000,' ',,
5.111184541666667,2,,
5.111271250000000,.,,
5.111357916666667,3,,
5.111444583333333,6,,
5.111531291666667,1,,
5.111617958333333,0,,
5.111704625000000,1,,
5.111791333333334,7,,
5.111878000000000,],,
5.111964666666666,' ',,
5.112051375000000,N,,
5.112138041666666,E,,
5.112224708333334,T,,
5.112311416666667,:,,
5.112398083333333,' ',,
5.112484750000000,R,,
5.112571458333333,e,,
5.112658125000000,g,,
5.112744791666667,i,,
5.112831500000000,s,,
5.112918166666667,t,,
5.113004833333333,e,,
5.113091541666667,r,,
5.113178208333333,e,,
5.113264875000000,d,,
5.113351583333333,' ',,
5.113438250000000,p,,
5.113524916666667,r,,
5.113611625000000,o,,
5.113698291666666,t,,
5.113784958333333,o,,
5.113871666666666,c,,
5.113958333333334,o,,
5.114045000000000,l,,
5.114131708333334,' ',,
5.114218375000000,f,,
5.114305041666666,a,,
5.114391750000000,m,,
5.114478416666667,i,,
5.114565083333333,l,,
5.114651791666667,y,,
5.114738458333333,' ',,
5.114825125000000,1,,
5.114911833333333,0,,
5.114998500000000,\r,,
5.115085166666667,\n,,
5.118338375000000,[,,
5.118425083333333,' ',,
5.118511750000000,' ',,
5.118598416666667,' ',,
5.118685125000000,' ',,
5.118771791666667,2,,
5.118858458333333,.,,
5.118945166666666,3,,
5.119031833333334,6,,
5.119118500000000,7,,
5.119205208333334,4,,
5.119291875000000,1,,
5.119378541666666,4,,
5.119465250000000,],,
5.119551916666667,' ',,
5.119638583333334,m,,
5.119725291666667,m,,
5.119811958333333,c,,
5.119898625000000,0,,
5.119985333333333,:,,
5.120072000000000,' ',,
5.120158666666667,h,,
5.120245375000000,o,,
5.120332041666667,s,,
5.120418708333333,t,,
5.120505416666667,' ',,
5.120592083333333,d,,
5.120678750000000,o,,
5.120765458333334,e,,
5.120852125000000,s,,
5.120938791666667,' ',,
5.121025500000000,n,,
5.121112166666666,o,,
5.121198833333334,t,,
5.121285541666666,' ',,
5.121372208333334,s,,
5.121458875000000,u,,
5.121545583333333,p,,
5.121632250000000,p,,
5.121718916666667,o,,
5.121805625000000,r,,
5.121892291666667,t,,
5.121978958333333,' ',,
5.122065666666667,r,,
5.122152333333333,e,,
5.122239000000000,a,,
5.122325708333333,d,,
5.122412375000000,i,,
5.122499041666667,n,,
5.122585750000000,g,,
5.122672416666667,' ',,
5.122759083333333,r,,
5.122845791666666,e,,
5.122932458333334,a,,
5.123019166666666,d,,
5.123105833333334,-,,
5.123192500000000,o,,
5.123279208333333,n,,
5.123365875000000,l,,
5.123452541666667,y,,
5.123539250000000,' ',,
5.123625916666667,s,,
5.123712583333333,w,,
5.123799291666667,i,,
5.123885958333333,t,,
5.123972625000000,c,,
5.124059333333333,h,,
5.124146000000000,COMMA,,
5.124232666666667,' ',,
5.124319375000000,a,,
5.124406041666667,s,,
5.124492708333333,s,,
5.124579416666666,u,,
5.124666083333334,m,,
5.124752750000000,i,,
5.124839458333334,n,,
5.124926125000000,g,,
5.125012791666666,' ',,
5.125099500000000,w,,
5.125186166666666,r,,
5.125272833333334,i,,
5.125359541666667,t,,
5.125446208333333,e,,
5.125532875000000,-,,
5.125619583333333,e,,
5.125706250000000,n,,
5.125792916666667,a,,
5.125879625000000,b,,
5.125966291666667,l,,
5.126052958333333,e,,
5.126139666666667,\r,,
5.126226333333333,\n,,
5.127634916666667,[,,
5.127721583333333,' ',,
5.127808250000000,' ',,
5.127894958333333,' ',,
5.127981625000000,' ',,
5.128068291666667,2,,
5.128155000000000,.,,
5.128241666666667,3,,
5.128328333333333,7,,
5.128415041666667,7,,
5.128501708333333,8,,
5.128588375000000,9,,
5.128675083333333,5,,
5.128761750000000,],,
5.128848416666667,' ',,
5.128935125000000,m,,
5.129021791666666,i,,
5.129108458333334,p,,
5.129195166666666,6,,
5.129281833333334,:,,
5.129368500000000,' ',,
5.129455208333333,M,,
5.129541875000000,o,,
5.129628541666666,b,,
5.129715250000000,i,,
5.129801916666667,l,,
5.129888583333333,e,,
5.129975291666667,' ',,
5.130061958333333,I,,
5.130148625000000,P,,
5.130235333333333,v,,
5.130322000000000,6,,
5.130408666666667,\r,,
5.130495375000000,\n,,
5.131817583333333,[,,
5.131904250000000,' ',,
5.131990958333334,' ',,
5.132077625000000,' ',,
5.132164291666666,' ',,
5.132251000000000,2,,
5.132337666666666,.,,
5.132424333333334,3,,
5.132511041666667,8,,
5.132597708333333,0,,
5.132684375000000,1,,
5.132771083333333,3,,
5.132857750000000,9,,
5.132944416666667,],,
5.133031125000000,' ',,
5.133117791666667,m,,
5.133204458333333,m,,
5.133291166666667,c,,
5.133377833333333,0,,
5.133464500000000,:,,
5.133551208333333,' ',,
5.133637875000000,n,,
5.133724541666667,e,,
5.133811250000000,w,,
5.133897916666666,' ',,
5.133984583333334,h,,
5.134071291666666,i,,
5.134157958333334,g,,
5.134244625000000,h,,
5.134331333333333,' ',,
5.134418000000000,s,,
5.134504666666666,p,,
5.134591375000000,e,,
5.134678041666667,e,,
5.134764708333333,d,,
5.134851416666667,' ',,
5.134938083333333,S,,
5.135024750000000,D,,
5.135111458333333,H,,
5.135198125000000,C,,
5.135284791666667,' ',,
5.135371500000000,c,,
5.135458166666667,a,,
5.135544833333333,r,,
5.135631541666666,d,,
5.135718208333333,' ',,
5.135804875000000,a,,
5.135891583333334,t,,
5.135978250000000,' ',,
5.136064916666666,a,,
5.136151625000000,d,,
5.136238291666666,d,,
5.136324958333334,r,,
5.136411666666667,e,,
5.136498333333333,s,,
5.136585000000000,s,,
5.136671708333333,' ',,
5.136758375000000,0,,
5.136845041666667,0,,
5.136931750000000,0,,
5.137018416666667,7,,
5.137105083333333,\r,,
5.137191791666667,\n,,
5.138516000000000,[,,
5.138602666666666,' ',,
5.138689375000000,' ',,
5.138776041666667,' ',,
5.138862708333333,' ',,
5.138949416666667,2,,
5.139036083333333,.,,
5.139122750000000,3,,
5.139209458333333,8,,
5.139296125000000,0,,
5.139382791666667,7,,
5.139469500000000,7,,
5.139556166666667,8,,
5.139642833333333,],,
5.139729541666667,' ',,
5.139816208333333,m,,
5.139902875000000,m,,
5.139989583333334,c,,
5.140076250000000,b,,
5.140162916666666,l,,
5.140249625000000,k,,
5.140336291666666,0,,
5.140422958333334,:,,
5.140509666666667,' ',,
5.140596333333334,m,,
5.140683000000000,m,,
5.140769708333333,c,,
5.140856375000000,0,,
5.140943041666667,:,,
5.141029750000000,0,,
5.141116416666667,0,,
5.141203083333333,0,,
5.141289791666667,7,,
5.141376458333333,' ',,
5.141463166666667,S,,
5.141549833333333,D,,
5.141636500000000,4,,
5.141723208333334,G,,
5.141809875000000,B,,
5.141896541666667,' ',,
5.141983250000000,3,,
5.142069916666666,.,,
5.142156583333334,7,,
5.142243291666666,0,,
5.142329958333334,' ',,
5.142416625000000,G,,
5.142503333333333,i,,
5.142590000000000,B,,
5.142676666666667,' ',,
5.142763375000000,\r,,
5.142850041666667,\n,,
5.144116583333333,[,,
5.144203250000000,' ',,
5.144289958333333,' ',,
5.144376625000000,' ',,
5.144463291666667,' ',,
5.144550000000000,2,,
5.144636666666667,.,,
5.144723333333333,3,,
5.144810041666666,8,,
5.144896708333333,3,,
5.144983375000000,3,,
5.145070083333334,0,,
5.145156750000000,8,,
5.145243416666666,],,
5.145330125000000,' ',,
5.145416791666666,' ',,
5.145503458333334,m,,
5.145590166666667,m,,
5.145676833333333,c,,
5.145763500000000,b,,
5.145850208333333,l,,
5.145936875000000,k,,
5.146023541666667,0,,
5.146110250000000,:,,
5.146196916666667,' ',,
5.146283583333333,p,,
5.146370291666667,1,,
5.146456958333333,' ',,
5.146543625000000,p,,
5.146630333333333,2,,
5.146717000000000,\r,,
5.146803666666667,\n,,
5.148109875000000,[,,
5.148196583333333,' ',,
5.148283250000000,' ',,
5.148369916666667,' ',,
5.148456625000000,' ',,
5.148543291666667,2,,
5.148629958333333,.,,
5.148716666666667,3,,
5.148803333333333,9,,
5.148890000000000,8,,
5.148976708333334,3,,
5.149063375000000,5,,
5.149150083333334,3,,
5.149236750000000,],,
5.149323416666666,' ',,
5.149410125000000,N,,
5.149496791666667,E,,
5.149583458333334,T,,
5.149670166666667,:,,
5.149756833333333,' ',,
5.149843500000000,R,,
5.149930208333333,e,,
5.150016875000000,g,,
5.150103541666667,i,,
5.150190250000000,s,,
5.150276916666667,t,,
5.150363583333333,e,,
5.150450291666667,r,,
5.150536958333333,e,,
5.150623625000000,d,,
5.150710333333334,' ',,
5.150797000000000,p,,
5.150883666666667,r,,
5.150970375000000,o,,
5.151057041666666,t,,
5.151143708333334,o,,
5.151230416666666,c,,
5.151317083333334,o,,
5.151403750000000,l,,
5.151490458333333,' ',,
5.151577125000000,f,,
5.151663791666667,a,,
5.151750500000000,m,,
5.151837166666667,i,,
5.151923833333333,l,,
5.152010541666667,y,,
5.152097208333333,' ',,
5.152183875000000,1,,
5.152270583333333,7,,
5.152357250000000,\r,,
5.152443916666667,\n,,
5.153881833333333,[,,
5.153968500000000,' ',,
5.154055208333333,' ',,
5.154141875000000,' ',,
5.154228541666667,' ',,
5.154315250000000,2,,
5.154401916666667,.,,
5.154488583333333,4,,
5.154575291666666,0,,
5.154661958333334,4,,
5.154748625000000,1,,
5.154835333333334,3,,
5.154922000000000,1,,
5.155008666666666,],,
5.155095375000000,' ',,
5.155182041666666,K,,
5.155268708333334,e,,
5.155355416666667,y,,
5.155442083333333,' ',,
5.155528750000000,t,,
5.155615458333333,y,,
5.155702125000000,p,,
5.155788791666667,e,,
5.155875500000000,' ',,
5.155962166666667,d,,
5.156048833333333,n,,
5.156135541666667,s,,
5.156222208333333,_,,
5.156308875000000,r,,
5.156395583333333,e,,
5.156482250000000,s,,
5.156568958333334,o,,
5.156655625000000,l,,
5.156742291666666,v,,
5.156829000000000,e,,
5.156915666666666,r,,
5.157002333333334,' ',,
5.157089041666667,r,,
5.157175708333333,e,,
5.157262375000000,g,,
5.157349083333333,i,,
5.157435750000000,s,,
5.157522416666667,t,,
5.157609125000000,e,,
5.157695791666667,r,,
5.157782458333333,e,,
5.157869166666667,d,,
5.157955833333333,\r,,
5.158042500000000,\n,,
5.159299375000000,[,,
5.159386083333334,' ',,
5.159472750000000,' ',,
5.159559416666666,' ',,
5.159646125000000,' ',,
5.159732791666666,2,,
5.159819458333334,.,,
5.159906166666667,4,,
5.159992833333333,0,,
5.160079500000000,9,,
5.160166208333333,5,,
5.160252875000000,8,,
5.160339541666667,5,,
5.160426250000000,],,
5.160512916666667,' ',,
5.160599583333333,m,,
5.160686291666667,p,,
5.160772958333333,l,,
5.160859625000000,s,,
5.160946333333333,_,,
5.161033000000000,g,,
5.161119666666667,s,,
5.161206375000000,o,,
5.161293041666666,:,,
5.161379708333333,' ',,
5.161466416666666,M,,
5.161553083333334,P,,
5.161639750000000,L,,
5.161726458333334,S,,
5.161813125000000,' ',,
5.161899791666666,G,,
5.161986500000000,S,,
5.162073166666667,O,,
5.162159833333333,' ',,
5.162246541666667,s,,
5.162333208333333,u,,
5.162419875000000,p,,
5.162506583333333,p,,
5.162593250000000,o,,
5.162679916666667,r,,
5.162766625000000,t,,
5.162853291666667,\r,,
5.162939958333333,\n,,
5.164654583333333,[,,
5.164741250000000,' ',,
5.164827958333333,' ',,
5.164914625000000,' ',,
5.165001291666667,' ',,
5.165088000000000,2,,
5.165174666666666,.,,
5.165261333333333,4,,
5.165348041666666,1,,
5.165434708333334,4,,
5.165521375000000,9,,
5.165608083333334,3,,
5.165694750000000,1,,
5.165781416666666,],,
5.165868125000000,' ',,
5.165954791666667,R,,
5.166041458333333,e,,
5.166128166666667,g,,
5.166214833333333,i,,
5.166301541666667,s,,
5.166388208333333,t,,
5.166474875000000,e,,
5.166561583333333,r,,
5.166648250000000,i,,
5.166734916666667,n,,
5.166821625000000,g,,
5.166908291666667,' ',,
5.166994958333333,S,,
5.167081666666666,W,,
5.167168333333334,P,,
5.167255000000000,/,,
5.167341708333334,S,,
5.167428375000000,W,,
5.167515041666666,P,,
5.167601750000000,B,,
5.167688416666667,' ',,
5.167775083333333,e,,
5.167861791666667,m,,
5.167948458333333,u,,
5.168035125000000,l,,
5.168121833333333,a,,
5.168208500000000,t,,
5.168295166666667,i,,
5.168381875000000,o,,
5.168468541666667,n,,
5.168555208333333,' ',,
5.168641916666667,h,,
5.168728583333333,a,,
5.168815250000000,n,,
5.168901958333334,d,,
5.168988625000000,l,,
5.169075291666666,e,,
5.169162000000000,r,,
5.169248666666666,\r,,
5.169335333333334,\n,,
5.171595375000000,[,,
5.171682083333334,' ',,
5.171768750000000,' ',,
5.171855416666666,' ',,
5.171942125000000,' ',,
5.172028791666667,2,,
5.172115458333334,.,,
5.172202166666667,4,,
5.172288833333333,2,,
5.172375500000000,1,,
5.172462208333333,8,,
5.172548875000000,7,,
5.172635541666667,8,,
5.172722250000000,],,
5.172808916666667,' ',,
5.172895583333333,r,,
5.172982291666667,e,,
5.173068958333333,g,,
5.173155625000000,i,,
5.173242333333333,s,,
5.173329000000000,t,,
5.173415666666667,e,,
5.173502375000000,r,,
5.173589041666666,e,,
5.173675708333334,d,,
5.173762416666666,' ',,
5.173849083333334,t,,
5.173935750000000,a,,
5.174022458333333,s,,
5.174109125000000,k,,
5.174195791666667,s,,
5.174282500000000,t,,
5.174369166666667,a,,
5.174455833333333,t,,
5.174542541666667,s,,
5.174629208333333,' ',,
5.174715875000000,v,,
5.174802583333333,e,,
5.174889250000000,r,,
5.174975916666667,s,,
5.175062625000000,i,,
5.175149291666667,o,,
5.175235958333333,n,,
5.175322666666666,' ',,
5.175409333333334,1,,
5.175496000000000,\r,,
5.175582708333334,\n,,
5.177115958333333,[,,
5.177202625000000,' ',,
5.177289291666667,' ',,
5.177376000000000,' ',,
5.177462666666667,' ',,
5.177549333333333,2,,
5.177636041666666,.,,
5.177722708333333,4,,
5.177809375000000,2,,
5.177896083333334,7,,
5.177982750000000,4,,
5.178069416666666,0,,
5.178156125000000,1,,
5.178242791666666,],,
5.178329458333334,' ',,
5.178416166666667,v,,
5.178502833333333,c,,
5.178589500000000,-,,
5.178676208333333,s,,
5.178762875000000,m,,
5.178849541666667,:,,
5.178936250000000,' ',,
5.179022916666667,V,,
5.179109625000000,i,,
5.179196291666667,d,,
5.179282958333333,e,,
5.179369666666667,o,,
5.179456333333333,c,,
5.179543000000000,o,,
5.179629708333334,r,,
5.179716375000000,e,,
5.179803041666666,' ',,
5.179889750000000,s,,
5.179976416666666,h,,
5.180063083333334,a,,
5.180149791666667,r,,
5.180236458333333,e,,
5.180323125000000,d,,
5.180409833333333,' ',,
5.180496500000000,m,,
5.180583166666667,e,,
5.180669875000000,m,,
5.180756541666667,o,,
5.180843208333333,r,,
5.180929916666667,y,,
5.181016583333333,' ',,
5.181103250000000,d,,
5.181189958333333,r,,
5.181276625000000,i,,
5.181363291666667,v,,
5.181450000000000,e,,
5.181536666666666,r,,
5.181623333333333,\r,,
5.181710041666666,\n,,
5.182937541666667,[,,
5.183024250000000,' ',,
5.183110916666666,' ',,
5.183197583333333,' ',,
5.183284291666666,' ',,
5.183370958333334,2,,
5.183457625000000,.,,
5.183544333333334,4,,
5.183631000000000,3,,
5.183717708333333,3,,
5.183804375000000,2,,
5.183891041666667,5,,
5.183977750000000,1,,
5.184064416666667,],,
5.184151083333333,' ',,
5.184237791666667,[,,
5.184324458333333,v,,
5.184411125000000,c,,
5.184497833333333,_,,
5.184584500000000,s,,
5.184671166666667,m,,
5.184757875000000,_,,
5.184844541666667,c,,
5.184931208333333,o,,
5.185017916666666,n,,
5.185104583333334,n,,
5.185191250000000,e,,
5.185277958333334,c,,
5.185364625000000,t,,
5.185451291666666,e,,
5.185538000000000,d,,
5.185624666666667,_,,
5.185711333333333,i,,
5.185798041666667,n,,
5.185884708333333,i,,
5.185971375000000,t,,
5.186058083333333,],,
5.186144750000000,:,,
5.186231416666667,' ',,
5.186318125000000,s,,
5.186404791666667,t,,
5.186491458333333,a,,
5.186578166666667,r,,
5.186664833333333,t,,
5.186751500000000,\r,,
5.186838208333334,\n,,
5.188698833333333,[,,
5.188785500000000,' ',,
5.188872208333334,' ',,
5.188958875000000,' ',,
5.189045541666666,' ',,
5.189132250000000,2,,
5.189218916666666,.,,
5.189305583333334,4,,
5.189392291666667,3,,
5.189478958333333,9,,
5.189565625000000,0,,
5.189652333333333,1,,
5.189739000000000,9,,
5.189825666666667,],,
5.189912375000000,' ',,
5.189999041666667,[,,
5.190085708333333,v,,
5.190172416666667,c,,
5.190259083333333,_,,
5.190345750000000,s,,
5.190432458333333,m,,
5.190519125000000,_,,
5.190605791666667,c,,
5.190692500000000,o,,
5.190779166666666,n,,
5.190865833333334,n,,
5.190952541666666,e,,
5.191039208333334,c,,
5.191125875000000,t,,
5.191212583333333,e,,
5.191299250000000,d,,
5.191385916666666,_,,
5.191472625000000,i,,
5.191559291666667,n,,
5.191645958333333,i,,
5.191732666666667,t,,
5.191819333333333,],,
5.191906000000000,:,,
5.191992708333333,' ',,
5.192079375000000,e,,
5.192166041666667,n,,
5.192252750000000,d,,
5.192339416666667,' ',,
5.192426125000000,-,,
5.192512791666666,' ',,
5.192599458333333,r,,
5.192686166666666,e,,
5.192772833333334,t,,
5.192859500000000,u,,
5.192946208333334,r,,
5.193032875000000,n,,
5.193119541666666,i,,
5.193206250000000,n,,
5.193292916666667,g,,
5.193379583333333,' ',,
5.193466291666667,0,,
5.193552958333333,\r,,
5.193639625000000,\n,,
5.194824833333334,[,,
5.194911500000000,' ',,
5.194998208333334,' ',,
5.195084875000000,' ',,
5.195171541666666,' ',,
5.195258250000000,2,,
5.195344916666667,.,,
5.195431583333334,4,,
5.195518291666667,3,,
5.195604958333333,9,,
5.195691625000000,3,,
5.195778333333333,4,,
5.195865000000000,3,,
5.195951666666667,],,
5.196038375000000,' ',,
5.196125041666667,I,,
5.196211708333333,n,,
5.196298416666667,d,,
5.196385083333333,e,,
5.196471750000000,e,,
5.196558458333334,d,,
5.196645125000000,' ',,
5.196731791666667,i,,
5.196818500000000,t,,
5.196905166666666,' ',,
5.196991833333334,i,,
5.197078541666666,s,,
5.197165208333334,' ',,
5.197251875000000,i,,
5.197338583333333,n,,
5.197425250000000,' ',,
5.197511916666667,h,,
5.197598625000000,o,,
5.197685291666667,s,,
5.197771958333333,t,,
5.197858666666667,' ',,
5.197945333333333,m,,
5.198032000000000,o,,
5.198118708333333,d,,
5.198205375000000,e,,
5.198292041666667,' ',,
5.198378750000000,h,,
5.198465416666667,p,,
5.198552083333333,r,,
5.198638791666666,t,,
5.198725458333334,0,,
5.198812125000000,' ',,
5.198898833333334,=,,
5.198985500000000,' ',,
5.199072166666666,0,,
5.199158875000000,0,,
5.199245541666667,0,,
5.199332208333334,2,,
5.199418916666667,1,,
5.199505583333333,5,,
5.199592291666667,0,,
5.199678958333333,1,,
5.199765625000000,\r,,
5.199852333333333,\n,,
5.205516916666666,[,,
5.205603583333334,' ',,
5.205690250000000,' ',,
5.205776958333334,' ',,
5.205863625000000,' ',,
5.205950291666666,2,,
5.206037000000000,.,,
5.206123666666667,4,,
5.206210333333333,5,,
5.206297041666667,4,,
5.206383708333333,7,,
5.206470375000000,2,,
5.206557083333333,5,,
5.206643750000000,],,
5.206730416666667,' ',,
5.206817125000000,E,,
5.206903791666667,X,,
5.206990458333333,T,,
5.207077166666667,4,,
5.207163833333333,-,,
5.207250500000000,f,,
5.207337208333334,s,,
5.207423875000000,' ',,
5.207510541666666,(,,
5.207597250000000,m,,
5.207683916666666,m,,
5.207770583333334,c,,
5.207857291666667,b,,
5.207943958333333,l,,
5.208030625000000,k,,
5.208117333333333,0,,
5.208204000000000,p,,
5.208290666666667,2,,
5.208377375000000,),,
5.208464041666667,:,,
5.208550708333333,' ',,
5.208637416666667,c,,
5.208724083333333,o,,
5.208810750000000,u,,
5.208897458333333,l,,
5.208984125000000,d,,
5.209070833333334,n,,
5.209157500000000,',,
5.209244166666666,t,,
5.209330875000000,' ',,
5.209417541666666,m,,
5.209504208333334,o,,
5.209590916666667,u,,
5.209677583333334,n,,
5.209764250000000,t,,
5.209850958333333,' ',,
5.209937625000000,a,,
5.210024291666667,s,,
5.210111000000000,' ',,
5.210197666666667,e,,
5.210284333333333,x,,
5.210371041666667,t,,
5.210457708333333,3,,
5.210544375000000,' ',,
5.210631083333333,d,,
5.210717750000000,u,,
5.210804416666667,e,,
5.210891125000000,' ',,
5.210977791666667,t,,
5.211064458333333,o,,
5.211151166666666,' ',,
5.211237833333334,f,,
5.211324500000000,e,,
5.211411208333334,a,,
5.211497875000000,t,,
5.211584541666666,u,,
5.211671250000000,r,,
5.211757916666667,e,,
